     1.001083520|1260965663||ll_cache_miss_rd|263251098200|100.00||
     2.097197440|835311623||ll_cache_miss_rd|175651616480|100.00||
     3.209117800|872096877||ll_cache_miss_rd|178195938880|100.00||
     4.353121600|865944850||ll_cache_miss_rd|182621245680|100.00||
     5.465094280|796844066||ll_cache_miss_rd|177629612080|100.00||
     6.549098240|779634234||ll_cache_miss_rd|173598026320|100.00||
     7.649070320|793932983||ll_cache_miss_rd|175803876000|100.00||
     8.729088520|784964737||ll_cache_miss_rd|172954508560|100.00||
     9.821041240|790235906||ll_cache_miss_rd|175131408160|100.00||
    10.957075720|793422714||ll_cache_miss_rd|181797502960|100.00||
    12.097118680|797725663||ll_cache_miss_rd|182079841680|100.00||
    13.205096760|788991665||ll_cache_miss_rd|177732618200|100.00||
    14.345082320|827612073||ll_cache_miss_rd|181695166880|100.00||
    15.429058440|785682911||ll_cache_miss_rd|173415376800|100.00||
    16.513135360|762990885||ll_cache_miss_rd|173477791280|100.00||
    17.593063840|761997955||ll_cache_miss_rd|172668501280|100.00||
    18.657040560|755841133||ll_cache_miss_rd|170556173240|100.00||
    19.761134200|789130232||ll_cache_miss_rd|176512311520|100.00||
    20.845055880|780230476||ll_cache_miss_rd|173337769720|100.00||
    21.921093480|747594422||ll_cache_miss_rd|172450314040|100.00||
    23.029093200|787737608||ll_cache_miss_rd|177186235000|100.00||
    24.109047640|756062389||ll_cache_miss_rd|172469407960|100.00||
    25.173130040|726525074||ll_cache_miss_rd|170413931400|100.00||
    26.253072680|747919149||ll_cache_miss_rd|173086348040|100.00||
    27.369090960|754616166||ll_cache_miss_rd|178673123360|100.00||
    28.481077040|788745828||ll_cache_miss_rd|177481655760|100.00||
    29.565075680|738624481||ll_cache_miss_rd|173489721160|100.00||
    30.649062640|718144866||ll_cache_miss_rd|173543095040|100.00||
    31.749111280|739425896||ll_cache_miss_rd|175789040040|100.00||
    32.821033360|702491462||ll_cache_miss_rd|171839136480|100.00||
    33.921088440|756724240||ll_cache_miss_rd|175875335440|100.00||
    35.021117360|761847133||ll_cache_miss_rd|176017168760|100.00||
    36.121097760|754102748||ll_cache_miss_rd|176206785640|100.00||
    37.233099200|775926363||ll_cache_miss_rd|177659168000|100.00||
    38.329054920|766402407||ll_cache_miss_rd|175220651520|100.00||
    39.397117800|740975506||ll_cache_miss_rd|171254890120|100.00||
    40.509038880|763982489||ll_cache_miss_rd|177932087080|100.00||
    41.609106000|772579445||ll_cache_miss_rd|175628793560|100.00||
    42.677102520|754872497||ll_cache_miss_rd|171235524360|100.00||
    43.797053920|779027501||ll_cache_miss_rd|179454493960|100.00||
    44.933093360|793580899||ll_cache_miss_rd|181149455760|100.00||
    46.017079680|748401936||ll_cache_miss_rd|173730977040|100.00||
    47.121078600|760613152||ll_cache_miss_rd|176625892320|100.00||
    48.225091000|748255151||ll_cache_miss_rd|176454775280|100.00||
    49.309063440|718822552||ll_cache_miss_rd|173545783960|100.00||
    50.409085680|780379518||ll_cache_miss_rd|176076125440|100.00||
    51.513080640|793935844||ll_cache_miss_rd|176833505920|100.00||
    52.625077680|770239475||ll_cache_miss_rd|178224253440|100.00||
    53.773060280|804595608||ll_cache_miss_rd|183355520600|100.00||
    54.885049600|759382202||ll_cache_miss_rd|177278761360|100.00||
    55.933042240|735219558||ll_cache_miss_rd|168189691280|100.00||
    57.049032840|819640394||ll_cache_miss_rd|178617817120|100.00||
    58.153109960|833035105||ll_cache_miss_rd|176517843880|100.00||
    59.253129000|810557135||ll_cache_miss_rd|176138032680|100.00||
    60.361076800|822462666||ll_cache_miss_rd|177539704840|100.00||
    61.493081000|843179259||ll_cache_miss_rd|180764449920|100.00||
    62.601100800|831636424||ll_cache_miss_rd|177173514720|100.00||
    63.697093080|847950388||ll_cache_miss_rd|175781277280|100.00||
    64.825073160|880019299||ll_cache_miss_rd|180169581560|100.00||
    65.929081880|797591423||ll_cache_miss_rd|176632401520|100.00||
    67.033002120|762363623||ll_cache_miss_rd|176601697080|100.00||
    68.137083160|778859885||ll_cache_miss_rd|176550613160|100.00||
    69.229139200|745686596||ll_cache_miss_rd|174907298840|100.00||
    70.329025840|766437539||ll_cache_miss_rd|176389895080|100.00||
    71.465101440|895215424||ll_cache_miss_rd|181234249200|100.00||
